Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Time Zone,Population,Population Density,Longitude,Latitude
2021-10-01,20,0,35,-15,34198,1029,32356,813,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-10-01,66,3,92,-29,89342,2123,86336,883,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-10-01,11,2,14,-5,59626,3049,56194,383,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-10-01,86,1,214,-129,104795,2839,100317,1639,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-10-02,20,10,121,-111,37812,1947,34268,1597,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-10-02,87,7,135,-55,112766,3957,107727,1082,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-10-02,49,2,57,-10,131587,2675,128138,774,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-10-02,4,0,1,3,23030,466,22473,91,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-10-02,155,5,163,-13,858071,13548,842834,1689,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-10-02,54,4,117,-67,154947,5197,148377,1373,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-10-02,1,0,2,-1,11737,458,11182,97,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-10-02,1414,89,2380,-1055,4218142,142115,4042215,33812,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-10-02,15,1,39,-25,29601,766,28418,417,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-10-02,154,2,176,-24,703039,14626,685605,2808,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2021-10-02,105,8,119,-22,482221,30011,448938,3272,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2021-10-02,129,12,244,-127,395699,29441,364869,1389,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2021-10-02,46,0,57,-11,40087,1045,38819,223,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2021-10-02,23,2,40,-19,69462,2363,66685,414,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2021-10-02,20,2,47,-29,45199,1400,42403,1396,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2021-10-02,68,1,112,-45,156943,5379,150531,1033,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2021-10-02,31,0,10,21,35086,774,31237,3075,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-10-02,41,1,68,-28,51302,1398,49069,835,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-10-02,5,0,49,-44,53655,1739,51545,371,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-10-02,33,1,22,10,49129,3785,44091,1253,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2021-10-02,5,0,2,3,14532,259,14120,153,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2021-10-02,27,0,4,23,11990,302,11573,115,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2021-10-02,22,0,25,-3,27469,800,26380,289,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2021-10-02,32,1,71,-40,62809,1302,60910,597,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2021-10-02,15,0,49,-34,33782,553,31493,1736,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2021-10-02,5,0,14,-9,22911,352,22481,78,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2021-10-02,33,3,82,-52,127813,4061,122820,932,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2021-10-02,6,0,13,-7,12172,338,11603,231,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2021-10-02,56,3,108,-55,108684,2206,104669,1809,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2021-10-02,33,1,96,-64,46413,1564,44089,760,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2021-10-02,1,0,2,-1,20034,523,19237,274,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2021-10-02,25,2,46,-23,34223,1031,32402,790,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-10-02,33,3,83,-53,89375,2126,86419,830,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-10-02,11,2,18,-9,59637,3051,56212,374,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-10-02,68,5,191,-128,104863,2844,100508,1511,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-10-03,33,10,103,-80,37845,1957,34371,1517,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-10-03,70,3,125,-58,112836,3960,107852,1024,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-10-03,50,0,22,28,131637,2675,128160,802,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-10-03,4,0,2,2,23034,466,22475,93,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-10-03,127,4,89,34,858198,13552,842923,1723,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-10-03,56,4,108,-56,155003,5201,148485,1317,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-10-03,1,0,8,-7,11738,458,11190,90,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-10-03,1142,58,2020,-936,4219284,142173,4044235,32876,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-10-03,15,0,9,6,29616,766,28427,423,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-10-03,98,3,229,-134,703137,14629,685834,2674,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2021-10-03,46,5,204,-163,482267,30016,449142,3109,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2021-10-03,115,10,190,-85,395814,29451,365059,1304,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2021-10-03,50,0,52,-2,40137,1045,38871,221,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2021-10-03,15,1,59,-45,69477,2364,66744,369,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2021-10-03,24,1,22,1,45223,1401,42425,1397,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2021-10-03,49,2,127,-80,156992,5381,150658,953,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2021-10-03,40,0,14,26,35126,774,31251,3101,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-10-03,33,2,71,-40,51335,1400,49140,795,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-10-03,12,0,10,2,53667,1739,51555,373,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-10-03,25,2,8,15,49154,3787,44099,1268,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2021-10-03,2,0,2,0,14534,259,14122,153,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2021-10-03,3,0,0,3,11993,302,11573,118,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2021-10-03,8,0,24,-16,27477,800,26404,273,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2021-10-03,37,1,49,-13,62846,1303,60959,584,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2021-10-03,22,0,0,22,33804,553,31493,1758,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2021-10-03,12,0,4,8,22923,352,22485,86,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2021-10-03,37,3,80,-46,127850,4064,122900,886,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2021-10-03,8,0,11,-3,12180,338,11614,228,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2021-10-03,54,1,136,-83,108738,2207,104805,1726,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2021-10-03,17,0,42,-25,46430,1564,44131,735,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2021-10-03,7,0,0,7,20041,523,19237,281,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2021-10-03,5,0,5,0,34228,1031,32407,790,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-10-03,17,1,31,-15,89392,2127,86450,815,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-10-03,5,0,35,-30,59642,3051,56247,344,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-10-03,45,3,154,-112,104908,2847,100662,1399,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-10-04,23,8,87,-72,37868,1965,34458,1445,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-10-04,52,7,95,-50,112888,3967,107947,974,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-10-04,18,1,32,-15,131655,2676,128192,787,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-10-04,5,3,3,-1,23039,469,22478,92,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-10-04,149,1,169,-21,858347,13553,843092,1702,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-10-04,44,5,109,-70,155047,5206,148594,1247,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-10-04,0,0,9,-9,11738,458,11199,81,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-10-04,922,88,2656,-1822,4220206,142261,4046891,31054,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-10-04,5,4,42,-41,29621,770,28469,382,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-10-04,74,7,477,-410,703211,14636,686311,2264,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2021-10-04,86,7,378,-299,482353,30023,449520,2810,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2021-10-04,62,8,204,-150,395876,29459,365263,1154,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2021-10-04,13,0,64,-51,40150,1045,38935,170,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2021-10-04,13,1,32,-20,69490,2365,66776,349,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2021-10-04,18,1,46,-29,45241,1402,42471,1368,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2021-10-04,37,5,106,-74,157029,5386,150764,879,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2021-10-04,14,0,5,9,35140,774,31256,3110,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-10-04,24,4,56,-36,51359,1404,49196,759,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-10-04,10,0,43,-33,53677,1739,51598,340,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-10-04,19,6,44,-31,49173,3793,44143,1237,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2021-10-04,1,0,2,-1,14535,259,14124,152,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2021-10-04,1,0,4,-3,11994,302,11577,115,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2021-10-04,11,2,26,-17,27488,802,26430,256,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2021-10-04,35,1,69,-35,62881,1304,61028,549,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2021-10-04,35,0,6,29,33839,553,31499,1787,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2021-10-04,4,0,7,-3,22927,352,22492,83,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2021-10-04,28,1,91,-64,127878,4065,122991,822,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2021-10-04,7,0,24,-17,12187,338,11638,211,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2021-10-04,28,7,28,-7,108766,2214,104833,1719,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2021-10-04,45,3,160,-118,46475,1567,44291,617,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2021-10-04,4,0,32,-28,20045,523,19269,253,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2021-10-04,10,0,31,-21,34238,1031,32438,769,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-10-04,6,0,121,-115,89398,2127,86571,700,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-10-04,5,0,24,-19,59647,3051,56271,325,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-10-04,36,1,124,-89,104944,2848,100786,1310,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-10-05,47,7,113,-73,37915,1972,34571,1372,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-10-05,79,4,136,-61,112967,3971,108083,913,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-10-05,39,0,122,-83,131694,2676,128314,704,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-10-05,3,0,4,-1,23042,469,22482,91,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-10-05,72,3,150,-81,858419,13556,843242,1621,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-10-05,50,2,114,-66,155097,5208,148708,1181,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-10-05,1,0,11,-10,11739,458,11210,71,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-10-05,1404,77,2558,-1231,4221610,142338,4049449,29823,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-10-05,10,1,30,-21,29631,771,28499,361,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-10-05,108,3,273,-168,703319,14639,686584,2096,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2021-10-05,91,14,169,-92,482444,30037,449689,2718,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2021-10-05,139,6,201,-68,396015,29465,365464,1086,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2021-10-05,53,2,42,9,40203,1047,38977,179,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2021-10-05,35,3,32,0,69525,2368,66808,349,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2021-10-05,14,5,85,-76,45255,1407,42556,1292,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2021-10-05,73,2,108,-37,157102,5388,150872,842,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2021-10-05,54,0,23,31,35194,774,31279,3141,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-10-05,52,2,197,-147,51411,1406,49393,612,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-10-05,12,0,1,11,53689,1739,51599,351,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-10-05,39,0,37,2,49212,3793,44180,1239,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2021-10-05,1,0,11,-10,14536,259,14135,142,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2021-10-05,2,0,18,-16,11996,302,11595,99,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2021-10-05,10,1,19,-10,27498,803,26449,246,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2021-10-05,59,2,48,9,62940,1306,61076,558,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2021-10-05,25,0,9,16,33864,553,31508,1803,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2021-10-05,21,0,12,9,22948,352,22504,92,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2021-10-05,38,7,54,-23,127916,4072,123045,799,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2021-10-05,13,1,25,-13,12200,339,11663,198,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2021-10-05,47,0,130,-83,108813,2214,104963,1636,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2021-10-05,56,1,75,-20,46531,1568,44366,597,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2021-10-05,3,0,20,-17,20048,523,19289,236,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2021-10-05,23,0,43,-20,34261,1031,32481,749,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-10-05,36,1,75,-40,89434,2128,86646,660,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-10-05,22,1,28,-7,59669,3052,56299,318,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-10-05,80,0,141,-61,105024,2848,100927,1249,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-10-06,35,10,141,-116,37950,1982,34712,1256,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-10-06,60,3,92,-35,113027,3974,108175,878,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-10-06,33,1,37,-5,131727,2677,128351,699,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-10-06,5,0,1,4,23047,469,22483,95,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-10-06,203,4,164,35,858622,13560,843406,1656,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-10-06,45,4,108,-67,155142,5212,148816,1114,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-10-06,2,1,36,-35,11741,459,11246,36,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-10-06,1484,75,2851,-1442,4223094,142413,4052300,28381,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-10-06,14,8,11,-5,29645,779,28510,356,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-10-06,103,4,161,-62,703422,14643,686745,2034,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2021-10-06,166,9,151,6,482610,30046,449840,2724,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2021-10-06,158,8,196,-46,396173,29473,365660,1040,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2021-10-06,36,0,41,-5,40239,1047,39018,174,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2021-10-06,18,0,30,-12,69543,2368,66838,337,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2021-10-06,20,0,45,-25,45275,1407,42601,1267,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2021-10-06,54,0,123,-69,157156,5388,150995,773,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2021-10-06,13,7,733,-727,35207,781,32012,2414,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-10-06,64,3,60,1,51475,1409,49453,613,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-10-06,14,0,44,-30,53703,1739,51643,321,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-10-06,24,3,75,-54,49236,3796,44255,1185,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
